,DIST_CODE,SCHL_CODE,SCHNAME,latitude,longitude
1416,45076,1050,New Franklin Middle-High,39.017359,-92.747664
1417,36138,4020,New Haven Elem. ,38.6038198,-91.2161880773523
1418,36138,1050,New Haven High ,38.597052399999995,-91.22678605104669
1419,36138,3000,New Haven Middle ,38.597052399999995,-91.22678605104669
1420,72074,1060,Central High School ,,
1421,72074,3000,Central Middle School ,,
1422,72074,4100,Lilbourn Elementary ,36.5915529,-89.612243
1423,72074,4120,Matthews Elementary ,36.761366,-89.586508
1424,72074,4140,New Madrid Elementary ,,
1425,72074,1100,New Madrid R-I Tech Skills Center ,,
1426,13057,4020,New York Elem. ,,
1427,81095,4020,Newburg Elem. ,37.921584,-91.899031
1428,81095,1050,Newburg High ,37.921584,-91.899031
1429,105125,4020,Newtown-Harris Elem. ,40.380003,-93.335537
1430,105125,1050,Newtown-Harris High ,40.380003,-93.335537
1431,112099,4020,Niangua Elem. ,37.392375,-92.832103
1432,112099,1050,Niangua High ,37.392375,-92.832103
1433,112099,3000,Niangua Middle School ,37.392375,-92.832103
1434,22089,4050,Century Elem. ,37.049772,-93.301222
1435,22089,7500,Early Childhood Center ,37.0417,-93.29491
1436,22089,4030,Early Learning Center ,37.0417,-93.29491
1437,22089,4040,Espy Elem. ,37.04312927839945,-93.31739293244343
1438,22089,4090,High Pointe Elem. ,37.05599975,-93.26363606369844
1439,22089,4100,John Thomas School Of Discover ,37.0461156,-93.28934743437179
1440,22089,4070,Mathews Elem. ,37.021369985116195,-93.318043
1441,22089,4060,Nicholas A. Inman Intermediate ,37.065581,-93.32596
1442,22089,1050,Nixa High ,37.03394098496849,-93.32684975340702
1443,22089,3000,Nixa Junior High ,,
1444,22089,4080,Summit Intermediate School ,37.0540486,-93.26333066126313
1445,74187,4020,Nodaway-Holt Elem. ,40.20452053267299,-95.07739142441324
1446,74187,1050,Nodaway-Holt MS/HS,40.19858171142337,-95.03972328325703
1447,17126,4020,Norborne Elem. ,,
1448,17126,1050,Norborne High ,,
1449,96109,4010,Barack Obama Elementary School ,38.693852,-90.27834411780546
1450,96109,4090,Bel-Nor ,38.708879,-90.319092
1451,96109,4100,Jefferson Elem. ,38.709487150423634,-90.29419011013027
1452,96109,4145,Lucas Crossing Elem. Complex ,38.7561837,-90.4230166
1453,96109,5020,Normandy Early Learning Center ,38.708879,-90.319092
1454,96109,1050,Normandy High ,38.746941,-90.4210047
1455,96109,4160,Washington Elem. ,38.68395204085902,-90.3286847503164
1456,2089,4020,North Andrew Elem. ,,
1457,2089,1050,North Andrew High ,,
1458,2089,3000,North Andrew Middle ,,
1459,14126,4040,Hatton-Mccredie Elem. ,38.971074635939374,-92.01119115221958
1460,14126,1050,North Callaway High ,38.9550621,-91.9353533
1461,14126,3000,North Callaway Middle School ,,
1462,14126,4060,Williamsburg Elem. ,,
1463,31118,4020,North Daviess Elem. ,,
1464,31118,1050,North Daviess High ,,
1465,41003,4020,North Harrison Elem. ,40.470837,-93.989674
1466,41003,1050,North Harrison High ,40.470837,-93.989674
1467,24093,3000,Antioch Middle ,,
1468,24093,4040,Bell Prairie Elementary ,,
1469,24093,4060,Briarcliff Elementary ,,
1470,24093,1020,Center For Educ. Development ,,
1471,24093,4080,Chapel Hill Elementary ,,
1472,24093,4100,Chouteau Elementary ,,
1473,24093,4120,Clardy Elementary ,39.24160995,-94.56795493517703
1474,24093,4160,Crestview Elementary ,,
1475,24093,4180,Davidson Elementary ,,
1476,24093,7500,Early Education Center ,,
1477,24093,3100,Eastgate 6th Grade Center ,,
1478,24093,4200,Fox Hill Elementary ,,
1479,24093,4280,Gashland Elementary ,38.977526,-94.584344
1480,24093,3160,Gateway 6th Grade Center ,39.2619337,-94.53697708343898
1481,24093,4320,Gracemor Elementary ,,
1482,24093,4340,Lakewood Elementary ,,
1483,24093,4380,Linden West Elementary ,39.22712735,-94.58189221170872
1484,24093,3150,Maple Park Middle ,,
1485,24093,4400,Maplewood Elementary ,,
1486,24093,4420,Meadowbrook Elementary ,,
1487,24093,4440,Nashua Elementary ,38.916933,-94.499364
1488,24093,3180,New Mark Middle ,38.93551166301514,-94.5854428497192
1489,24093,1050,North Kansas City High ,,
1490,24093,3200,Northgate Middle ,,
1491,24093,4110,Northview Elementary ,,
1492,24093,1075,Oak Park High ,38.983501204081634,-94.57938226530612
1493,24093,4500,Oakwood Manor Elementary ,39.2016423,-94.56356496693516
1494,24093,4540,Ravenwood Elementary ,,
1495,24093,4020,Rising Hill Elementary ,38.928011757280345,-94.50429527929406
1496,24093,1080,Staley High ,,
1497,24093,4560,Topping Elementary ,39.174225050000004,-94.5106224003762
1498,24093,4570,West Englewood Elementary ,,
1499,24093,1090,Winnetonka High ,,
1500,24093,4580,Winnwood Elementary ,,
1501,65096,1050,Mercer High ,40.51122501837705,-93.52825487358649
1502,65096,4020,North Mercer Elem. ,40.51122501837705,-93.52825487358649
1503,74197,4020,North Nodaway Elem. ,40.451733,-94.841417
1504,74197,1050,North Nodaway Jr.-Sr. High ,40.55085013775999,-94.81418702079944
1505,78001,1050,North Pemiscot Sr. High ,36.3497568826914,-89.82231707356961
1506,78001,4020,Ross Elem. ,36.4298959,-89.69868973333789
1507,83001,4020,North Platte Elem. ,39.453616,-94.751006
1508,83001,1050,North Platte High ,,
1509,83001,4030,North Platte Intermediate ,39.505798,-94.636886
1510,83001,2050,North Platte Jr. High ,,
1511,83001,1010,Platte Valley Coop. ,,
1512,102081,4060,North Shelby Elem. ,,
1513,102081,1050,North Shelby High ,,
1514,115913,6965,North Side Community School ,38.6726631,-90.2523382060671
1515,115913,6970,North Side Community-Grand Center ,38.6391031,-90.23067589452054
1516,94083,4030,Intermediate School ,37.8720225,-90.5268125
1517,94083,3000,North Co. Middle ,37.871661775879474,-90.52372988070744
1518,94083,1050,North Co. Sr. High ,37.9171334,-90.5383101
1519,94083,4040,North County Parkside Elem. ,37.870824,-90.531205
1520,94083,4020,North County Primary ,37.9211598,-90.5339792
1521,94083,1100,Unitec Career Center ,37.9171334,-90.5383101
1522,33094,4020,North Wood Elem. ,,
1523,74194,4020,Northeast Nodaway Elementary,40.35077055,-94.66926156562477
1524,74194,1050,Northeast Nodaway High ,40.35077055,-94.66926156562477
1525,88072,4020,Northeast Elem. ,41.094403,-96.435371
1526,88072,1050,Northeast High ,41.094403,-96.435371
1527,108147,4020,Northeast Vernon Co. R-I Elem. ,38.019213,-94.1189095
1528,108147,1050,Northeast Vernon Co. R-I High ,37.897289030637026,-94.2299985453012
1529,50001,5020,Brennan Woods Elem. ,,
1530,50001,4020,Cedar Springs Elem. ,,
1531,50001,4060,High Ridge Elem. ,38.462173,-90.53457
1532,50001,7500,House Springs Early Child Center ,,
1533,50001,4040,House Springs Elem. ,38.4105518,-90.5704033
1534,50001,4080,Maple Grove Elem. ,38.32934046103814,-90.69078769566053
1535,50001,5000,Murphy Elem. ,38.4598268,-90.528715
1536,50001,1050,Northwest High ,38.37011635395015,-90.62620887069887
1537,50001,3070,Northwest Valley School ,38.4105518,-90.5704033
1538,50001,3080,Woodridge Middle School ,38.4649808,-90.5232936
1539,21148,4020,Northwestern Elem. ,,
1540,21148,1050,Northwestern High ,,
1541,114112,4020,Norwood Elem. ,37.112727,-92.417479
1542,114112,1050,Norwood High ,37.112727,-92.417479
1543,48070,4020,Oak Grove Elem. ,,
1544,48070,1050,Oak Grove High ,,
1545,48070,3000,Oak Grove Middle ,,
1546,48070,4040,Oak Grove Primary ,,
1547,33091,4020,Oak Hill Elem. ,,
1548,16094,4020,Oak Ridge Elem. ,37.5009207,-89.7543219
1549,16094,1050,Oak Ridge High ,37.5009207,-89.7543219
1550,54041,4040,Mcquerry Elementary ,,
1551,54041,1050,Odessa High ,,
1552,54041,3000,Odessa Middle ,,
1553,54041,4060,Odessa Upper Elementary ,38.9860716,-93.973658
1554,100065,4020,Oran Elementary School ,37.088045666666666,-89.65329708333334
1555,100065,1050,Oran High School ,37.088045666666666,-89.65329708333334
1556,92091,4030,Discovery Elementary,38.81933545,-90.47705391595647
1557,92091,7500,Early Learning Center,38.8204582,-90.4952648
1558,92091,4020,Orchard Farm Elementary,38.9130628,-90.4727857
1559,92091,1050,Orchard Farm High School,38.9130628,-90.4727857
1560,92091,3000,Orchard Farm Middle School,38.9130628,-90.4727857
1561,97118,4020,Orearville Elem. ,,
1562,75086,4020,Koshkonong Elem. ,36.600195,-91.644744
1563,75086,1050,Koshkonong High ,36.600195,-91.644744
1564,89087,4020,Orrick Elem. ,39.213174,-94.128906
1565,89087,1050,Orrick High ,39.213174,-94.128906
1566,76081,1050,Chamois High ,,
1567,76081,4020,Osage Co. Elem. ,,
1568,76082,1050,Linn High ,,
1569,76082,4020,Osage Co. Elem. ,,
1570,76083,4060,Fatima Elem. ,38.4653225,-90.3166055
1571,76083,1050,Fatima High ,38.4653225,-90.3166055
1572,76083,7500,Osage Co. R-III Preschool ,51.6813088,7.8168298
1573,32054,4020,Osborn Elem. ,,
1574,32054,1050,Osborn High ,,
1575,93124,4020,Osceola Elem. ,,
1576,93124,1050,Osceola Jr.-Sr. High ,,
1577,27058,4020,Otterville Elem. ,,
1578,27058,1050,Otterville High ,,
1579,22093,4080,East Elem. ,37.007118356589146,-93.18035415503876
1580,22093,4085,North Elem. ,,
1581,22093,1050,Ozark High ,,
1582,22093,2050,Ozark Jr. High ,37.0239773,-93.2056775
1583,22093,4060,Ozark Middle School ,,
1584,22093,7500,Ozark Tigerpaw Early Child Center ,37.0221192244898,-93.20257138775511
1585,22093,4040,South Elem. ,37.004298134228186,-93.21472363758389
1586,22093,4070,West Elem. ,,
1587,64074,4020,Palmyra Elem. ,39.795178658536585,-91.53020851219512
1588,64074,1050,Palmyra High ,39.78192345372634,-91.52334044332981
1589,64074,3000,Palmyra Middle ,39.79577225,-91.52789604411764
1590,69109,4020,Paris Elem. ,39.473202,-92.00611669387754
1591,69109,1050,Paris High ,,
1592,69109,3000,Paris Jr. High ,,
1593,83005,4080,Alfred L. Renner Elem. ,,
1594,83005,3030,Congress Middle ,39.2417408,-94.67147927003815
1595,83005,5040,English Landing Elem. ,39.2134966,-94.65882086121829
1596,83005,7500,Gerner Family Early Ed Center ,39.240664699999996,-94.67068604236093
1597,83005,4040,Graden Elem. ,,
1598,83005,5080,Hawthorn Elem. ,39.2459828,-94.70972159843933
1599,83005,5095,Hopewell Elementary ,,
1600,83005,3000,Lakeview Middle ,,
1601,83005,1020,Lead Innovation Studio ,,
1602,83005,4060,Line Creek Elem. ,,
1603,83005,1050,Park Hill High ,,
1604,83005,1080,Park Hill South High ,,
1605,83005,3050,Plaza Middle ,,
1606,83005,5060,Prairie Point Elem. ,39.23154265,-94.67273113920032
1607,83005,6000,Russell Jones Ed Center ,39.232936550000005,-94.63203736164881
1608,83005,5000,Southeast Elem. ,39.199011549999994,-94.63290796669222
1609,83005,4020,Thomas B. Chinn Elem. ,,
1610,83005,5090,Tiffany Ridge Elementary Schl ,,
1611,83005,5020,Union Chapel Elem. ,,
1612,83005,3060,Walden Middle ,,
1613,96095,4020,Barretts Elem. ,38.5762857,-90.4719515
1614,96095,4030,Bellerive Elem. ,38.669806,-90.477176
1615,96095,4035,Carman Trails Elem. ,,
1616,96095,1050,Central High ,38.6642044,-90.5044231
1617,96095,3020,Central Middle ,38.6680831,-90.5037054
1618,96095,4040,Claymont Elem. ,38.6099851,-90.55076357485476
1619,96095,4060,Craig Elem. ,38.683109,-90.442006
1620,96095,7500,Early Childhood ,38.6219406,-90.5317258
1621,96095,4100,Green Trails Elem. ,38.6689027,-90.5275184
1622,96095,4110,Hanna Woods Elem. ,,
1623,96095,4120,Henry Elem. ,38.610442899999995,-90.51943066276931
1624,96095,4130,Highcroft Ridge Elem. ,38.6450344,-90.54971399353066
1625,96095,4160,Mason Ridge Elem. ,38.6392182,-90.4807296
1626,96095,4180,Mckelvey Intermediate ,38.7105189,-90.4565285
1627,96095,4010,Mckelvey Primary ,38.6940416,-90.4634404
1628,96095,1075,North High ,38.6900208,-90.46868587986788
1629,96095,3040,Northeast Middle ,,
1630,96095,4190,Oak Brook Elem. ,38.5675321,-90.552586
1631,96095,4200,Pierremont Elem. ,38.6036983,-90.5000091
1632,96095,4210,River Bend Elem. ,38.6831794,-90.5051027
1633,96095,4220,Ross Elem. ,38.680207371569246,-90.45910458127076
1634,96095,4245,Shenandoah Valley Elem. ,38.6564207,-90.5386741
1635,96095,4235,Sorrento Springs Elem. ,,
1636,96095,1090,South High ,38.5769128,-90.5119351
1637,96095,3060,South Middle ,38.5990819,-90.5086507
1638,96095,3000,Southwest Middle ,,
1639,96095,1080,West High ,38.6229963,-90.5345
1640,96095,3080,West Middle ,38.6223633,-90.5442611
1641,96095,4260,Wren Hollow Elem. ,,
1642,31116,4020,Pattonsburg Elem. ,,
1643,31116,1050,Pattonsburg High ,,
1644,96090,4060,Bridgeway Elem. ,38.7381418,-90.4199072
1645,96090,3025,Holman Middle ,38.7370554,-90.39406296610002
1646,96090,5040,Parkwood Elem. ,38.7369482,-90.4353813
1647,96090,7510,Pattonville Early Childhood ,38.712404,-90.406187
1648,96090,7500,PATTONVILLE Early CHol,38.7367894,-90.39533808769716
1649,96090,3050,Pattonville Heights Middle ,38.7176123,-90.4260212
1650,96090,1050,Pattonville Sr. High ,38.7414919,-90.45461135352004
1651,96090,5060,Robert Drummond Elem. ,38.727908681401445,-90.38786506072915
1652,96090,6020,Rose Acres Elem. ,,
1653,96090,6000,Traditional School ,38.718938699999995,-90.42261230693717
1654,96090,6060,Willow Brook Elem. ,,
1655,78003,4020,Pemiscot Co. R-III Elem. ,,
1656,78013,1020,Diagnostic Center ,,
1657,78013,4020,Oak View Learning Center ,,
1658,78013,1100,Pemiscot Co Career & Tech Center ,,
1659,79077,3000,Perry Co. Middle ,37.72045128571429,-89.85982212244899
1660,79077,1100,Perryville Area Car & Tech Center ,37.72045128571429,-89.85982212244899
1661,79077,4020,Perryville Elem. ,37.72045128571429,-89.85982212244899
1662,79077,4040,Perryville Primary Center ,37.72045128571429,-89.85982212244899
1663,79077,1050,Perryville Sr. High ,37.72045128571429,-89.85982212244899
1664,80116,4020,Northwest Elem. ,38.897177,-93.35876
1665,80116,1050,Northwest High ,,
1666,80122,4020,Pettis Co. Elem. ,,
1667,81097,4020,Phelps Co. Elem. ,37.7224004,-91.89466629531998
1668,55105,4020,Central Elem. ,36.944981,-93.997448
1669,55105,1050,Pierce City High ,36.945908,-93.999947
1670,55105,3000,Pierce City Middle ,36.945908,-93.999947
1671,82101,4020,Clopton Elem. ,,
1672,82101,1050,Clopton High ,,
1673,82101,1100,Pike/Lincoln Technical Center ,39.245085957467595,-91.01998242139216
1674,27059,4020,Pilot Grove Elem. ,38.875356,-92.9081077
1675,27059,1050,Pilot Grove High ,38.875356,-92.9081077
1676,34122,4020,Plainview Elem. ,,
1677,107156,4020,Plato Elem. ,37.50318558064516,-92.22130438709678
1678,107156,1050,Plato High ,37.50318558064516,-92.22130438709678
1679,83003,3010,Barry School ,,
1680,83003,4060,Compass Elementary ,39.350781,-94.77733485459112
1681,83003,4030,Donald D. Siegrist Elem. ,39.3566572,-94.77347019046692
1682,83003,1100,Northland Career Center ,39.3672601,-94.7822865
1683,83003,4020,Pathfinder Elem. ,,
1684,83003,3000,Platte City Middle ,39.3540324,-94.77114639300139
1685,83003,1050,Platte County High ,39.35867255,-94.77117773512961
1686,19148,4040,Pleasant Hill Elem. ,38.789035591836736,-94.26563102040816
1687,19148,1050,Pleasant Hill High ,38.7864836,-94.25404481782994
1688,19148,4060,Pleasant Hill Intermediate ,38.818837650000006,-94.25918893082759
1689,19148,3000,Pleasant Hill Middle ,38.7892015,-94.25982382959621
1690,19148,4020,Pleasant Hill Primary ,,
1691,84006,4020,Pleasant Hope Elem. ,37.459413579330395,-93.27892851971002
1692,84006,1050,Pleasant Hope High ,,
1693,84006,3000,Pleasant Hope Middle ,37.459456183673474,-93.2810753367347
1694,84006,1030,Pleasant Hope Ranch School ,37.449041,-93.345396
1695,40103,4020,Pleasant View Elem. ,40.084264,-93.61379
1696,13059,4020,Polo Elem. ,39.550222,-94.042341
1697,13059,1050,Polo High ,39.550222,-94.042341
1698,13059,3000,Polo Middle ,39.550222,-94.042341
1699,12109,4020,Eugene Field Elem. ,36.74126645454546,-90.40061853535353
1700,12109,4080,Lake Road Elem. ,,
1701,12109,5040,Oak Grove Elem. ,36.78903896121544,-90.44869402273973
1702,12109,5060,O'Neal Elem. ,,
1703,12109,7500,Poplar Bluff Early Childhood C ,36.771004,-90.442123
1704,12109,1050,Poplar Bluff High ,36.78889906521739,-90.45276279347826
1705,12109,2050,Poplar Bluff Jr. High ,,
1706,12109,5020,Poplar Bluff Kindergarten Center ,36.771004,-90.442123
1707,12109,4040,Poplar Bluff Middle School ,,
1708,12109,1100,Poplar Bluff Tech. Career Center ,36.7889841,-90.4409069
1709,72068,4020,Portageville Elem. ,36.435234,-89.699228
1710,72068,1050,Portageville High ,36.43279482386683,-89.69922476565304
1711,110029,3000,John A. Evans Middle ,37.9372163877551,-90.79290759183674
1712,110029,4080,Potosi Elem. ,37.782556863264155,-90.42850542816511
1713,110029,1050,Potosi High ,37.935421,-90.790503
1714,110029,4040,Trojan Intermediate ,,
1715,27057,4020,Prairie Home Elem. ,,
1716,27057,1050,Prairie Home High ,,
1717,115903,6915,Premier Charter School ,38.60066052381818,-90.27844369092537
1718,65098,4020,Princeton R-V Elem. ,,
1719,65098,1050,Princeton R-V Jr.-Sr. High ,,
1720,5124,4020,Purdy Elem. ,,
1721,5124,1050,Purdy High ,,
1722,86100,4040,Putnam Co. Elem. ,,
1723,86100,1050,Putnam Co. High ,,
1724,86100,3000,Putnam Co. Middle ,,
1725,103130,1080,Mingo Puxico Technical High ,36.95273534693877,-90.15430618367347
1726,103130,4020,Puxico Elem. ,36.95273534693877,-90.15430618367347
1727,103130,1050,Puxico High ,36.95273534693877,-90.15430618367347
1728,103130,2050,Puxico Jr. High ,36.95273534693877,-90.15430618367347
1729,87083,2050,Mark Twain Jr. High ,,
1730,87083,1050,Mark Twain Sr. High ,,
1731,87083,4040,Ralls County Elementary ,,
1732,107158,4020,Raymondville Elem. ,,
1733,19142,5000,Bridle Ridge Elementary ,38.76958055,-94.4718156
1734,19142,4090,Creekmoor Elem. ,38.829351820326586,-94.48190010753103
1735,19142,4080,Eagle Glen Elementary ,,
1736,19142,4020,Peculiar Elem. ,38.7180744,-94.45526650213004
1737,19142,4040,Raymore Elem. ,,
1738,19142,3000,Raymore-Peculiar East Middle ,,
1739,19142,3010,Raymore-Peculiar South Middle ,38.748907450000004,-94.45503137194936
1740,19142,1050,Raymore-Peculiar Sr. High ,38.744846499999994,-94.45507419535168
1741,19142,7500,Shull Early Learning Center ,38.740189755089396,-94.45862331523284
1742,19142,4060,Stonegate Elem. ,,
1743,19142,4070,Timber Creek Elem. ,38.81487315,-94.44596480536757
1744,48073,4020,Blue Ridge Elem. ,39.00780340397498,-94.47488817200009
1745,48073,4060,Eastwood Hills Elem. ,39.02898,-94.491987
1746,48073,4070,Fleetridge Elem. ,39.021014583892615,-94.42819365771811
1747,48073,1100,Herndon Career Center ,,
1748,48073,4080,Laurel Hills Elem. ,39.024798845437594,-94.4684925275169
1749,48073,4090,Little Blue Elementary ,39.01012800361584,-94.41754761452682
1750,48073,7500,New Trails Early Learning Center ,38.9720043,-94.480602
1751,48073,5000,Norfleet Elem. ,39.00996748979592,-94.43089830612246
1752,48073,7010,Northwood School ,39.042589404040406,-94.4479675959596
1753,48073,3020,Raytown Central Middle ,39.015484,-94.456775
1754,48073,1020,Raytown Education Center ,,
1755,48073,3000,Raytown Middle ,39.033457454136716,-94.46235970771083
1756,48073,1075,Raytown South Sr. High ,38.97291715,-94.4487018367416
1757,48073,1050,Raytown Sr. High ,39.014091443263716,-94.46049564803006
1758,48073,5040,Robinson Elem. ,39.00004958064231,-94.44466058503059
1759,48073,3010,South Middle ,38.97348154773869,-94.49068088944723
1760,48073,5060,Southwood Elem. ,38.9765038,-94.46347999966137
1761,48073,5080,Spring Valley Elem. ,38.97328636363636,-94.48130968181819
1762,48073,7510,Three Trails Preschool ,,
1763,48073,6000,Westridge Elem. ,38.984528,-94.48888
1764,104044,1100,Gibson Technical Center ,,
1765,104044,1020,New Horizons Alternative ,,
1766,104044,4030,Reeds Spring Elem. ,,
1767,104044,1050,Reeds Spring High ,,
1768,104044,4040,Reeds Spring Intermediate ,36.7316321675405,-93.38412073647409
1769,104044,3000,Reeds Spring Middle ,,
1770,104044,4020,Reeds Spring Primary ,36.72875557142857,-93.38510757142858
1771,88073,4020,Renick Elem. ,39.343867700000004,-92.41249960803943
1772,39134,7500,Early Childhood Center ,55.181025,58.1453977
1773,39134,4080,Lyon Elementary ,,
1774,39134,4060,Mcculloch Elementary ,37.122058,-93.476434
1775,39134,4050,Price Elementary ,37.124153250000006,-93.475849
1776,39134,1050,Republic High ,,
1777,39134,3000,Republic Middle ,,
1778,39134,4070,Schofield Elementary ,37.12222308402997,-93.47732872239771
1779,39134,4090,Sweeny Elementary ,55.181025,58.1453977
1780,7124,4020,Rich Hill Elem. ,38.101495494949496,-94.36408640909092
1781,7124,1050,Rich Hill High ,,
1782,46132,4020,Richards Elem. ,36.78497255072102,-91.88860683930487
1783,103127,4040,Richland Elem. ,,
1784,103127,1050,Richland High ,,
1785,85044,4020,Richland Elem. ,,
1786,85044,1050,Richland High ,,
1787,89089,4020,Dear Elem. ,39.283584,-93.983225
1788,89089,1050,Richmond High ,,
1789,89089,3000,Richmond Middle ,39.267558199999996,-93.97296273861005
1790,89089,4030,Sunrise Elem. ,39.2755917,-93.94924915221296
1791,110030,4020,Richwoods Elem. ,38.1574345,-90.832934
1792,41005,4020,Ridgeway Elem. ,40.375703520408166,-93.93729113265306
1793,41005,1050,Ridgeway High ,40.375703520408166,-93.93729113265306
1794,91095,4020,Ripley Co. Elem. ,,
1795,91093,4040,Ripley Co. Elem. ,,
1796,72066,4020,Risco Elem. ,,
1797,72066,1050,Risco High ,,
1798,96110,4020,Buder Elem. ,,
1799,96110,3000,Hoech Middle ,38.719893773977674,-90.38771684746308
1800,96110,4100,Iveland Elem. ,,
1801,96110,4120,Kratz Elem. ,38.73194858546076,-90.36506876399639
1802,96110,4140,Marion Elem. ,,
1803,96110,4160,Marvin Elem. ,38.716207427684274,-90.35965143807476
1804,96110,7500,Ritenour Early Childhood Center ,38.71740016446571,-90.35944292288498
1805,96110,3050,Ritenour Middle ,38.703721349999995,-90.34834646700591
1806,96110,1050,Ritenour Sr. High ,38.711951150000004,-90.35655881359669
1807,96110,4220,Wyland Elem. ,38.694951,-90.356516
1808,96111,4020,Danforth Elem. ,38.7348055,-90.233084
1809,96111,7530,Early Child. Education ,38.7348055,-90.233084
1810,96111,4050,Gibson Elem. ,38.7489855,-90.2326752
1811,96111,4060,Glasgow Elem. ,38.7586242,-90.2057896
1812,96111,4080,Highland Elem. ,38.7545601,-90.1975114
1813,96111,6020,Koch Elem. ,,
1814,96111,5000,Lemasters Elem. ,38.597018500000004,-90.34172208752273
1815,96111,5020,Lewis and Clark Elem. ,,
1816,96111,5040,Meadows Elem. ,,
1817,96111,6040,Moline Elem. ,38.747738850000005,-90.26520892197873
1818,96111,3000,R. G. Central Middle ,38.7459863,-90.2369478
1819,96111,1050,Riverview Gardens Sr. High ,38.7552283,-90.2132596303619
1820,96111,4040,Westview Middle ,38.7409265,-90.2620537
1821,3032,4020,Rock Port Elem. ,40.40907285,-95.51802143557794
1822,3032,1050,Rock Port High ,40.40907285,-95.51802143557794
1823,96091,4145,Babler Elem. ,,
1824,96091,4020,Ballwin Elem. ,38.59043245,-90.54253468495418
1825,96091,4170,Blevins Elem. ,38.51078925,-90.6257384096129
1826,96091,4040,Bowles Elem. ,38.5123043,-90.47586707442898
1827,96091,1020,Center For Creative Learning ,38.583217,-90.5938953
1828,96091,4060,Chesterfield Elem. ,38.6538649,-90.6361708
1829,96091,3020,Crestview Middle ,38.6057092,-90.5910195
1830,96091,4080,Ellisville Elem. ,38.5960338,-90.5903655
1831,96091,4100,Eureka Elem. ,38.5104435,-90.6626632
1832,96091,1050,Eureka Sr. High ,,
1833,96091,4175,Fairway Elem. ,38.5688665,-90.619646
1834,96091,4120,Geggie Elem. ,38.4964315,-90.63016525582972
1835,96091,4110,Green Pines Elem. ,38.5908415,-90.6274957
1836,96091,4150,Kehrs Mill Elem. ,38.61963125,-90.57657555562574
1837,96091,4125,Kellison Elem. ,,
1838,96091,1075,Lafayette Sr. High ,38.59625785,-90.63563276370846
1839,96091,3040,Lasalle Springs Middle ,,
1840,96091,1080,Marquette Sr. High ,38.6229002,-90.583248
1841,96091,4130,Pond Elem. ,38.579563,-90.652383
1842,96091,4090,Ridge Meadows Elem. ,38.571704249999996,-90.60165194291451
1843,96091,7500,Rockwood Center Early Child. Ed. ,38.6823325,-90.4870912
1844,96091,3060,Rockwood South Middle ,,
1845,96091,1085,Rockwood Summit Sr. High ,,
1846,96091,3000,Rockwood Valley Middle ,38.6116006,-90.6628939
1847,96091,3080,Selvidge Middle ,38.5867254,-90.56004826243958
1848,96091,4135,Stanton Elem. ,,
1849,96091,4155,Uthoff Valley Elem. ,38.535216500000004,-90.4644273985049
1850,96091,4140,Westridge Elem. ,38.60119495,-90.56812907579658
1851,96091,4165,Wild Horse Elem. ,38.65909,-90.58570016430754
1852,96091,3050,Wildwood Middle ,38.5832277,-90.6613245
1853,96091,4160,Woerther Elem. ,38.5804126,-90.55642145605088
1854,81096,4040,Col. John B. Wyman Elem. ,37.93265805,-91.77456082204297
1855,81096,4100,Harry S. Truman Elem. ,37.9594739,-91.76005326986723
1856,81096,4060,Mark Twain Elem. ,37.9425072,-91.75499674502171
1857,81096,2050,Rolla Jr. High ,37.944166571428575,-91.74934042857143
1858,81096,3000,Rolla Middle ,37.94636165,-91.7529322502059
1859,81096,1050,Rolla Sr. High ,37.949842,-91.767511
1860,81096,1120,Rolla Technical Center ,37.9457715,-91.7482163
1861,81096,1100,Rolla Technical Inst. ,37.95064635,-91.75134065658219
1862,93121,4020,Roscoe Elementary,,
1863,33090,2050,Salem Middle School ,,
1864,33090,1050,Salem Sr. High ,,
1865,33090,4040,Salem Upper Elem. ,37.627845,-91.524262
1866,33090,4020,Wm. H. Lynch Elem. ,39.765555,-80.870716
1867,21151,4040,Salisbury Elem. ,39.419918387755104,-92.79713051020407
1868,21151,1050,Salisbury High ,39.414096,-92.804521
1869,54042,4040,Santa Fe Elem. ,,
1870,54042,1050,Santa Fe High ,39.094869,-93.552544
1871,49140,1050,Sarcoxie High ,37.069299,-94.130859
1872,49140,4020,Wildwood Elem. ,37.07056285714285,-94.12164685714286
1873,2097,4010,Amazonia Elem. ,39.892144,-94.892928
1874,2097,7500,Early Childhood Learning Center ,39.94600505,-94.83329376568193
1875,2097,4015,Helena Elem. ,39.914423,-94.651398
1876,2097,4020,John Glenn Elem. ,,
1877,2097,4040,Minnie Cline Elem. ,39.93877035,-94.83477842851073
1878,2097,1050,Savannah High ,40.132852,-95.231844
1879,2097,3000,Savannah Middle ,40.134284,-95.232768
1880,66105,7500,Early Childhood Center ,38.1954873,-92.6424991
1881,66105,4020,Heritage Elementary ,38.1956708,-92.63900027982125
1882,66105,1050,Osage High ,,
1883,66105,2050,Osage Middle ,,
1884,66105,3000,Osage Upper Elem. ,,
1885,98080,4020,Schuyler Co. Elem. ,,
1886,98080,1050,Schuyler Co. High ,,
1887,99082,4040,Scotland Co. Elem. ,,
1888,99082,1050,Scotland Co. High ,,
1889,100059,4020,Scott City Elem. ,37.2142176,-89.5487006
1890,100059,1050,Scott City High ,37.2142176,-89.5487006
1891,100059,3000,Scott City Middle ,37.2142176,-89.5487006
